1/21/2012 5,42.1°F,36.1°F,35.1°F,76%,29.72in,10.0mi,SSW,10.4mph,19.6mph,N/A,-
1/21/2012 6,41.0°F,35.2°F,33.1°F,73%,29.74in,10.0mi,South,9.2mph,-,N/A,-
1/21/2012 7,41.0°F,35.2°F,34.0°F,76%,29.78in,10.0mi,SSW,9.2mph,21.9mph,N/A,-
1/21/2012 8,41.0°F,33.9°F,33.8°F,76%,29.82in,10.0mi,South,12.7mph,23.0mph,N/A,-
1/21/2012 9,39.0°F,31.0°F,34.0°F,82%,29.86in,10.0mi,South,13.8mph,-,N/A,-
1/21/2012 10,39.9°F,33.9°F,33.1°F,77%,29.88in,10.0mi,South,9.2mph,20.7mph,N/A,-
1/21/2012 11,39.9°F,33.4°F,34.0°F,79%,29.91in,10.0mi,South,10.4mph,19.6mph,0.00in,Rain
1/21/2012 12,41.0°F,37.1°F,33.1°F,73%,29.90in,10.0mi,South,5.8mph,-,N/A,-
1/22/2012 1,39.9°F,35.8°F,33.1°F,77%,29.88in,10.0mi,South,5.8mph,-,N/A,-
1/22/2012 14,37.9°F,-,33.1°F,83%,29.86in,10.0mi,Calm,Calm,-,N/A,-
1/22/2012 15,33.8°F,30.8°F,30.2°F,87%,29.84in,10.0mi,SSE,3.5mph,-,N/A,-
1/22/2012 16,36.0°F,-,32.0°F,86%,29.83in,10.0mi,Calm,Calm,-,N/A,-
1/22/2012 17,36.0°F,-,30.9°F,82%,29.78in,10.0mi,Calm,Calm,-,N/A,-
1/22/2012 18,36.0°F,-,30.9°F,82%,29.76in,10.0mi,Calm,Calm,-,N/A,-
1/22/2012 19,37.0°F,34.5°F,30.9°F,79%,29.71in,10.0mi,Variable,3.5mph,-,N/A,-
1/22/2012 20,37.4°F,-,30.2°F,75%,29.66in,10.0mi,Calm,Calm,-,N/A,-
1/22/2012 21,39.0°F,36.8°F,30.0°F,70%,29.64in,10.0mi,East,3.5mph,-,0.00in,-
1/22/2012 22,39.2°F,32.0°F,33.8°F,81%,29.61in,7.0mi,ESE,11.5mph,18.4mph,0.02in,Rain
1/22/2012 22,41.0°F,34.3°F,33.1°F,73%,29.59in,7.0mi,ESE,11.5mph,18.4mph,0.03in,Rain
1/22/2012 23,39.9°F,35.1°F,35.1°F,83%,29.53in,6.0mi,East,6.9mph,-,0.04in,Rain
1/22/2012 0,42.1°F,39.2°F,33.1°F,70%,29.47in,10.0mi,Variable,4.6mph,-,0.00in,-
1/22/2012 13,43.0°F,36.4°F,34.0°F,71%,29.45in,6.0mi,SSE,12.7mph,19.6mph,0.02in,Rain
1/22/2012 2,42.1°F,36.6°F,36.0°F,79%,29.45in,6.0mi,SE,9.2mph,-,0.04in,Rain
1/22/2012 3,44.1°F,41.5°F,39.9°F,85%,29.50in,9.0mi,South,4.6mph,-,0.06in,Rain
1/22/2012 4,43.0°F,36.0°F,41.0°F,93%,29.55in,10.0mi,SE,13.8mph,-,0.01in,Rain
1/22/2012 4,42.8°F,36.2°F,41.0°F,93%,29.55in,10.0mi,SE,12.7mph,-,0.01in,-
1/22/2012 4,42.8°F,36.2°F,41.0°F,93%,29.56in,10.0mi,SE,12.7mph,-,0.01in,-
1/22/2012 5,42.8°F,36.2°F,41.0°F,93%,29.57in,10.0mi,SE,12.7mph,-,0.01in,-
1/22/2012 5,44.1°F,37.4°F,41.0°F,89%,29.58in,10.0mi,SSE,13.8mph,23.0mph,0.01in,-
1/22/2012 6,43.0°F,36.4°F,39.9°F,89%,29.61in,10.0mi,SE,12.7mph,-,N/A,-
1/22/2012 7,42.8°F,-,39.2°F,87%,29.65in,4.0mi,Calm,Calm,-,0.07in,Rain
1/22/2012 7,44.1°F,37.1°F,39.0°F,82%,29.66in,10.0mi,SSE,15.0mph,21.9mph,0.08in,-
1/22/2012 8,43.0°F,36.4°F,37.9°F,82%,29.69in,10.0mi,South,12.7mph,19.6mph,0.00in,-
1/22/2012 9,43.0°F,38.2°F,36.0°F,76%,29.73in,10.0mi,South,8.1mph,-,N/A,-
1/22/2012 10,42.1°F,36.6°F,36.0°F,79%,29.77in,10.0mi,South,9.2mph,-,N/A,-
1/22/2012 11,42.1°F,36.1°F,36.0°F,79%,29.78in,10.0mi,South,10.4mph,-,N/A,-
1/22/2012 12,41.0°F,34.7°F,35.6°F,81%,29.81in,10.0mi,South,10.4mph,17.3mph,N/A,-
1/23/2012 1,39.9°F,36.7°F,35.1°F,83%,29.85in,10.0mi,SE,4.6mph,-,N/A,-
1/23/2012 14,39.0°F,34.8°F,35.1°F,86%,29.86in,10.0mi,South,5.8mph,-,N/A,-
1/23/2012 15,37.9°F,33.5°F,34.0°F,86%,29.85in,10.0mi,ESE,5.8mph,-,0.00in,-
1/23/2012 16,36.0°F,-,32.0°F,86%,29.88in,10.0mi,Calm,Calm,-,N/A,-
1/23/2012 17,37.0°F,32.4°F,33.1°F,86%,29.89in,10.0mi,ESE,5.8mph,-,N/A,-
1/23/2012 18,33.1°F,27.7°F,32.0°F,96%,29.90in,10.0mi,SE,5.8mph,-,N/A,-
1/23/2012 19,33.1°F,28.7°F,30.9°F,92%,29.91in,10.0mi,SE,4.6mph,-,N/A,-
1/23/2012 20,35.6°F,31.7°F,30.2°F,81%,29.94in,10.0mi,SE,4.6mph,-,N/A,-
1/23/2012 21,35.1°F,30.1°F,32.0°F,89%,29.97in,10.0mi,SE,5.8mph,-,N/A,-
1/23/2012 22,39.9°F,35.1°F,34.0°F,79%,29.99in,10.0mi,SE,6.9mph,-,N/A,-
1/23/2012 23,41.0°F,34.7°F,35.1°F,79%,30.00in,10.0mi,SSE,10.4mph,-,N/A,-
1/23/2012 0,45.0°F,40.1°F,35.1°F,68%,30.00in,10.0mi,SSE,9.2mph,-,N/A,-
1/23/2012 13,46.9°F,-,37.0°F,68%,30.01in,10.0mi,South,11.5mph,-,N/A,-
1/23/2012 2,48.0°F,-,36.0°F,63%,30.00in,10.0mi,SSE,11.5mph,-,N/A,-
1/23/2012 3,48.0°F,-,35.1°F,61%,30.00in,10.0mi,South,8.1mph,-,N/A,-
1/23/2012 4,46.9°F,-,33.1°F,59%,30.01in,10.0mi,SW,3.5mph,-,N/A,-
1/23/2012 5,45.0°F,-,34.0°F,65%,30.02in,10.0mi,Calm,Calm,-,N/A,-
1/23/2012 6,42.1°F,39.2°F,33.1°F,70%,30.02in,10.0mi,SSE,4.6mph,-,N/A,-
1/23/2012 7,42.1°F,39.2°F,33.1°F,70%,30.02in,10.0mi,SSE,4.6mph,-,N/A,-
1/23/2012 8,41.0°F,38.0°F,33.1°F,73%,30.03in,10.0mi,ESE,4.6mph,-,N/A,-
1/23/2012 9,39.0°F,35.7°F,33.1°F,79%,30.04in,10.0mi,SE,4.6mph,-,N/A,-
1/23/2012 10,37.9°F,33.5°F,32.0°F,79%,30.03in,10.0mi,SE,5.8mph,-,N/A,-
1/23/2012 11,37.9°F,33.5°F,32.0°F,79%,30.04in,10.0mi,SE,5.8mph,-,N/A,-
1/23/2012 12,37.0°F,31.6°F,32.0°F,82%,30.01in,10.0mi,SE,6.9mph,-,N/A,-
1/24/2012 1,36.0°F,33.3°F,30.9°F,82%,30.00in,10.0mi,SE,3.5mph,-,N/A,-
1/24/2012 14,37.0°F,-,30.9°F,79%,29.99in,10.0mi,Calm,Calm,-,N/A,-
1/24/2012 15,37.0°F,33.3°F,30.9°F,79%,30.00in,10.0mi,SSE,4.6mph,-,N/A,-
1/24/2012 16,37.9°F,35.5°F,30.9°F,76%,30.00in,10.0mi,South,3.5mph,-,N/A,-
1/24/2012 17,39.0°F,36.8°F,33.1°F,79%,30.01in,10.0mi,East,3.5mph,-,N/A,-
1/24/2012 18,37.9°F,33.5°F,35.1°F,89%,30.00in,6.0mi,SE,5.8mph,-,0.02in,Rain
1/24/2012 19,37.9°F,35.5°F,36.0°F,93%,29.95in,10.0mi,SE,3.5mph,-,0.02in,Rain
1/24/2012 20,37.9°F,35.5°F,36.0°F,93%,29.93in,6.0mi,ESE,3.5mph,-,0.02in,Rain
1/24/2012 21,37.9°F,35.5°F,36.0°F,93%,29.91in,8.0mi,SE,3.5mph,-,0.02in,Rain
1/24/2012 22,39.0°F,30.6°F,37.0°F,93%,29.84in,10.0mi,SE,15.0mph,-,0.02in,Rain
1/24/2012 23,39.9°F,-,37.0°F,89%,29.88in,10.0mi,Calm,Calm,-,0.00in,Rain
1/24/2012 0,42.1°F,38.4°F,39.0°F,89%,29.82in,10.0mi,ESE,5.8mph,-,0.00in,-
1/24/2012 13,42.8°F,40.1°F,39.2°F,87%,29.79in,10.0mi,SE,4.6mph,-,N/A,-
1/24/2012 2,42.1°F,39.2°F,41.0°F,96%,29.73in,6.0mi,Variable,4.6mph,-,0.01in,-
1/24/2012 3,42.8°F,39.3°F,42.8°F,100%,29.69in,3.0mi,ESE,5.8mph,-,0.04in,Rain
1/24/2012 3,44.1°F,38.6°F,42.1°F,93%,29.68in,3.0mi,SE,10.4mph,-,0.05in,Rain
1/24/2012 4,45.0°F,42.6°F,43.0°F,93%,29.69in,5.0mi,SSE,4.6mph,-,0.03in,Rain
1/24/2012 5,46.0°F,41.0°F,44.1°F,93%,29.66in,9.0mi,SE,10.4mph,-,0.02in,Rain
1/24/2012 5,44.6°F,41.4°F,44.6°F,100%,29.68in,6.0mi,SE,5.8mph,-,0.01in,Rain
1/24/2012 6,48.0°F,-,46.0°F,93%,29.68in,10.0mi,South,9.2mph,-,0.02in,-
1/24/2012 6,51.8°F,-,48.2°F,88%,29.70in,7.0mi,South,18.4mph,26.5mph,N/A,-
1/24/2012 7,51.1°F,-,48.0°F,89%,29.70in,10.0mi,South,15.0mph,28.8mph,N/A,-
1/24/2012 8,52.0°F,-,48.0°F,86%,29.71in,10.0mi,South,15.0mph,27.6mph,N/A,-
1/24/2012 9,52.0°F,-,46.9°F,83%,29.74in,10.0mi,SSW,17.3mph,29.9mph,0.01in,-
1/24/2012 10,52.0°F,-,46.0°F,80%,29.76in,10.0mi,SSW,19.6mph,31.1mph,0.00in,-
1/24/2012 10,51.8°F,-,46.4°F,82%,29.78in,10.0mi,SSW,17.3mph,38.0mph,N/A,-
1/24/2012 11,51.8°F,-,42.8°F,71%,29.84in,9.0mi,SW,17.3mph,29.9mph,N/A,-
1/24/2012 11,50.0°F,-,41.0°F,71%,29.84in,9.0mi,SW,12.7mph,25.3mph,N/A,-
1/24/2012 12,48.9°F,-,37.9°F,66%,29.89in,10.0mi,SSW,16.1mph,27.6mph,N/A,-
1/25/2012 1,46.9°F,-,37.9°F,71%,29.96in,10.0mi,SSW,12.7mph,28.8mph,N/A,-
1/25/2012 14,46.9°F,-,37.0°F,68%,30.01in,10.0mi,SW,11.5mph,28.8mph,N/A,-
1/25/2012 15,46.0°F,40.6°F,37.0°F,71%,30.04in,10.0mi,SSW,11.5mph,23.0mph,N/A,-
1/25/2012 16,46.0°F,40.6°F,34.0°F,63%,30.07in,10.0mi,SW,11.5mph,31.1mph,N/A,-
1/25/2012 17,45.0°F,38.2°F,35.1°F,68%,30.14in,10.0mi,SW,15.0mph,24.2mph,N/A,-
1/25/2012 18,43.0°F,39.5°F,37.0°F,80%,30.16in,10.0mi,South,5.8mph,-,0.01in,Rain
1/25/2012 19,43.0°F,39.5°F,37.9°F,82%,30.19in,10.0mi,SSW,5.8mph,-,0.01in,Rain
1/25/2012 20,43.0°F,37.7°F,39.0°F,86%,30.19in,7.0mi,South,9.2mph,18.4mph,0.04in,Rain
1/25/2012 21,42.1°F,37.1°F,37.9°F,85%,30.20in,6.0mi,South,8.1mph,-,0.06in,Rain
1/25/2012 22,42.1°F,35.7°F,37.9°F,85%,30.22in,10.0mi,South,11.5mph,18.4mph,0.11in,Rain
1/25/2012 23,45.0°F,38.5°F,41.0°F,86%,30.25in,10.0mi,South,13.8mph,20.7mph,0.00in,-
1/25/2012 0,46.4°F,40.4°F,41.0°F,81%,30.25in,10.0mi,SSW,13.8mph,25.3mph,N/A,-
1/25/2012 0,46.9°F,-,41.0°F,80%,30.25in,10.0mi,SSW,13.8mph,23.0mph,N/A,-
1/25/2012 13,48.0°F,-,39.0°F,71%,30.25in,10.0mi,SSW,11.5mph,19.6mph,N/A,-
1/25/2012 1,48.2°F,-,39.2°F,71%,30.25in,10.0mi,SSW,8.1mph,19.6mph,N/A,-
1/25/2012 1,48.2°F,-,39.2°F,71%,30.25in,10.0mi,SSW,13.8mph,21.9mph,N/A,-
1/25/2012 2,48.2°F,-,35.6°F,62%,30.25in,10.0mi,SSW,13.8mph,20.7mph,N/A,-
1/25/2012 3,48.0°F,-,35.1°F,61%,30.27in,10.0mi,SSW,15.0mph,20.7mph,N/A,-
1/25/2012 4,46.9°F,-,36.0°F,66%,30.27in,10.0mi,SSW,11.5mph,18.4mph,N/A,-
1/25/2012 5,45.0°F,42.6°F,35.1°F,68%,30.25in,10.0mi,South,4.6mph,-,N/A,-
1/25/2012 6,44.6°F,43.1°F,35.6°F,71%,30.22in,9.0mi,South,3.5mph,-,N/A,Rain
1/25/2012 7,44.1°F,42.5°F,37.0°F,76%,30.18in,10.0mi,East,3.5mph,-,0.01in,-
1/25/2012 8,43.0°F,40.3°F,37.9°F,82%,30.16in,10.0mi,East,4.6mph,-,0.01in,Rain
1/25/2012 9,43.0°F,40.3°F,37.9°F,82%,30.10in,10.0mi,East,4.6mph,-,0.02in,Rain
1/25/2012 10,42.1°F,39.2°F,39.0°F,89%,30.06in,10.0mi,ESE,4.6mph,-,0.02in,Rain
1/25/2012 11,42.1°F,37.1°F,39.9°F,92%,30.01in,8.0mi,SE,8.1mph,-,0.05in,Rain
1/25/2012 12,44.1°F,40.1°F,42.1°F,93%,29.98in,7.0mi,SSE,6.9mph,-,0.06in,Rain
1/26/2012 0,44.6°F,40.7°F,42.8°F,93%,29.95in,7.0mi,SSE,6.9mph,-,0.03in,Rain
1/26/2012 1,48.9°F,-,44.1°F,83%,29.94in,10.0mi,South,12.7mph,20.7mph,0.04in,Rain
1/26/2012 14,48.2°F,-,44.6°F,87%,29.94in,7.0mi,South,9.2mph,21.9mph,0.01in,Rain
1/26/2012 14,48.0°F,-,45.0°F,89%,29.94in,8.0mi,South,16.1mph,24.2mph,0.01in,-
1/26/2012 14,48.2°F,-,44.6°F,87%,29.94in,10.0mi,South,13.8mph,27.6mph,N/A,-
1/26/2012 15,45.0°F,38.9°F,39.9°F,82%,29.95in,10.0mi,South,12.7mph,21.9mph,N/A,-
1/26/2012 16,44.6°F,38.1°F,39.2°F,81%,29.99in,10.0mi,South,13.8mph,19.6mph,N/A,-
1/26/2012 16,45.0°F,37.6°F,39.0°F,80%,29.99in,10.0mi,South,17.3mph,27.6mph,N/A,-
1/26/2012 17,44.1°F,39.5°F,37.0°F,76%,30.06in,10.0mi,South,8.1mph,-,N/A,-
1/26/2012 18,41.0°F,33.5°F,35.1°F,79%,30.13in,10.0mi,North,13.8mph,20.7mph,0.00in,Rain
1/26/2012 19,39.0°F,32.3°F,39.0°F,100%,30.19in,7.0mi,ESE,10.4mph,-,0.22in,Rain
1/26/2012 19,39.2°F,32.0°F,37.4°F,93%,30.20in,10.0mi,SE,11.5mph,-,0.02in,Rain
1/26/2012 20,39.0°F,32.3°F,37.9°F,96%,30.21in,10.0mi,ESE,10.4mph,-,0.02in,-
1/26/2012 21,39.0°F,34.0°F,39.0°F,100%,30.27in,10.0mi,SE,6.9mph,-,0.00in,Rain
1/26/2012 22,39.9°F,33.4°F,37.9°F,93%,30.31in,10.0mi,SE,10.4mph,-,0.02in,Rain
1/26/2012 23,42.1°F,36.6°F,37.9°F,85%,30.34in,10.0mi,SE,9.2mph,-,0.00in,-
1/26/2012 0,44.1°F,39.5°F,35.1°F,71%,30.35in,10.0mi,SSW,8.1mph,-,N/A,-
1/26/2012 13,45.0°F,42.6°F,35.1°F,68%,30.36in,10.0mi,SW,4.6mph,-,N/A,-
1/26/2012 2,46.0°F,-,35.1°F,66%,30.38in,10.0mi,Calm,Calm,-,N/A,-
1/26/2012 3,46.0°F,43.9°F,34.0°F,63%,30.40in,10.0mi,North,4.6mph,-,N/A,-
1/26/2012 4,46.0°F,43.9°F,35.1°F,66%,30.43in,10.0mi,NE,4.6mph,-,N/A,-
1/26/2012 5,44.1°F,-,33.1°F,65%,30.45in,10.0mi,Calm,Calm,-,N/A,-
1/26/2012 6,43.0°F,39.5°F,35.1°F,74%,30.48in,10.0mi,East,5.8mph,-,N/A,-
1/26/2012 7,43.0°F,39.5°F,34.0°F,71%,30.51in,10.0mi,East,5.8mph,-,N/A,-
1/26/2012 8,41.0°F,38.0°F,33.8°F,76%,30.54in,10.0mi,East,4.6mph,-,N/A,-
1/26/2012 9,39.0°F,36.8°F,34.0°F,82%,30.56in,10.0mi,East,3.5mph,-,N/A,-
1/26/2012 10,37.0°F,33.3°F,33.1°F,86%,30.59in,10.0mi,SE,4.6mph,-,N/A,-
1/26/2012 11,33.1°F,30.0°F,30.9°F,92%,30.60in,10.0mi,ESE,3.5mph,-,N/A,-
1/26/2012 12,32.0°F,27.5°F,30.9°F,96%,30.61in,10.0mi,SSE,4.6mph,-,N/A,-
1/27/2012 1,32.0°F,-,30.0°F,92%,30.61in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 14,30.9°F,-,30.0°F,96%,30.61in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 15,30.9°F,-,28.9°F,92%,30.62in,8.0mi,Calm,Calm,-,N/A,-
1/27/2012 16,30.9°F,-,30.0°F,96%,30.64in,9.0mi,Calm,Calm,-,N/A,-
1/27/2012 17,28.9°F,23.9°F,28.0°F,96%,30.64in,9.0mi,SE,4.6mph,-,N/A,-
1/27/2012 18,30.0°F,26.5°F,28.9°F,96%,30.64in,9.0mi,SE,3.5mph,-,N/A,-
1/27/2012 19,28.0°F,24.2°F,27.0°F,96%,30.63in,9.0mi,SE,3.5mph,-,N/A,-
1/27/2012 20,28.0°F,21.7°F,27.0°F,96%,30.61in,10.0mi,SE,5.8mph,-,N/A,-
1/27/2012 21,30.0°F,24.1°F,28.9°F,96%,30.62in,7.0mi,SSE,5.8mph,-,N/A,-
1/27/2012 22,34.0°F,29.8°F,30.0°F,85%,30.62in,10.0mi,SE,4.6mph,-,N/A,-
1/27/2012 23,37.0°F,-,32.0°F,82%,30.61in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 0,39.9°F,37.8°F,30.9°F,70%,30.60in,10.0mi,SE,3.5mph,-,N/A,-
1/27/2012 13,43.0°F,-,28.9°F,58%,30.58in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 2,44.1°F,41.5°F,28.0°F,53%,30.57in,10.0mi,Variable,4.6mph,-,N/A,-
1/27/2012 3,44.1°F,-,28.0°F,53%,30.57in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 4,42.8°F,41.1°F,28.4°F,57%,30.56in,10.0mi,NW,3.5mph,-,N/A,-
1/27/2012 5,42.1°F,-,30.0°F,62%,30.55in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 6,39.0°F,-,28.9°F,67%,30.54in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 7,39.0°F,36.8°F,30.0°F,70%,30.51in,10.0mi,Variable,3.5mph,-,N/A,-
1/27/2012 8,35.1°F,-,28.9°F,78%,30.51in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 9,34.0°F,-,28.9°F,82%,30.51in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 10,32.0°F,27.5°F,28.9°F,88%,30.51in,10.0mi,SE,4.6mph,-,N/A,-
1/27/2012 11,33.1°F,-,28.9°F,85%,30.51in,10.0mi,Calm,Calm,-,N/A,-
1/27/2012 12,32.0°F,28.7°F,28.9°F,88%,30.51in,10.0mi,SE,3.5mph,-,N/A,-
1/28/2012 1,34.0°F,-,30.9°F,89%,30.51in,10.0mi,Calm,Calm,-,N/A,-
1/28/2012 14,33.1°F,28.7°F,30.0°F,89%,30.48in,10.0mi,SE,4.6mph,-,N/A,-
1/28/2012 15,34.0°F,-,30.9°F,89%,30.49in,10.0mi,Calm,Calm,-,N/A,-
1/28/2012 16,33.1°F,28.7°F,30.0°F,89%,30.47in,10.0mi,SE,4.6mph,-,N/A,-
1/28/2012 17,33.1°F,28.7°F,30.0°F,89%,30.46in,10.0mi,SSE,4.6mph,-,N/A,-
1/28/2012 18,33.1°F,-,30.0°F,89%,30.45in,10.0mi,Calm,Calm,-,N/A,-
1/28/2012 19,35.1°F,-,30.0°F,82%,30.45in,10.0mi,Calm,Calm,-,N/A,-
1/28/2012 20,35.1°F,31.0°F,30.9°F,85%,30.45in,10.0mi,SSE,4.6mph,-,N/A,-
1/28/2012 21,35.1°F,27.9°F,30.0°F,82%,30.43in,10.0mi,SSE,9.2mph,-,N/A,-
1/28/2012 22,37.0°F,30.4°F,30.0°F,76%,30.40in,10.0mi,SE,9.2mph,-,0.00in,-
1/28/2012 23,39.0°F,34.8°F,30.0°F,70%,30.40in,10.0mi,SE,5.8mph,-,0.00in,-
1/28/2012 0,39.9°F,35.8°F,30.9°F,70%,30.37in,10.0mi,SE,5.8mph,-,N/A,-
1/28/2012 13,42.1°F,37.7°F,30.9°F,65%,30.35in,10.0mi,ESE,6.9mph,-,N/A,-
1/28/2012 2,42.8°F,37.5°F,30.2°F,61%,30.34in,10.0mi,SE,9.2mph,-,N/A,-
1/28/2012 3,45.0°F,40.6°F,32.0°F,60%,30.32in,10.0mi,SE,8.1mph,-,N/A,-
1/28/2012 4,45.0°F,41.2°F,30.9°F,58%,30.31in,10.0mi,SE,6.9mph,-,N/A,-
1/28/2012 5,44.1°F,39.5°F,32.0°F,63%,30.28in,10.0mi,SE,8.1mph,-,N/A,-
1/28/2012 6,44.1°F,40.8°F,28.9°F,55%,30.27in,10.0mi,ESE,5.8mph,-,N/A,-
1/28/2012 7,43.0°F,38.2°F,30.0°F,60%,30.25in,10.0mi,SE,8.1mph,-,N/A,-
1/28/2012 8,42.1°F,37.7°F,30.0°F,62%,30.22in,10.0mi,SE,6.9mph,-,N/A,-
1/28/2012 9,42.8°F,38.6°F,30.2°F,61%,30.19in,10.0mi,SE,6.9mph,-,N/A,-
1/28/2012 10,43.0°F,41.3°F,32.0°F,65%,30.17in,10.0mi,SE,3.5mph,-,N/A,-
1/28/2012 11,43.0°F,39.5°F,32.0°F,65%,30.15in,7.0mi,SE,5.8mph,-,N/A,-
1/28/2012 12,43.0°F,40.3°F,28.9°F,58%,30.11in,8.0mi,SE,4.6mph,-,N/A,-
1/29/2012 1,39.0°F,34.8°F,30.9°F,73%,30.05in,5.0mi,ESE,5.8mph,-,N/A,-
1/29/2012 14,41.0°F,-,33.1°F,73%,30.07in,5.0mi,Calm,Calm,-,N/A,-
1/29/2012 15,42.1°F,-,34.0°F,73%,30.06in,5.0mi,Calm,Calm,-,N/A,-
1/29/2012 16,45.0°F,40.6°F,37.9°F,76%,30.03in,5.0mi,SW,8.1mph,-,0.16in,Rain
1/29/2012 17,45.0°F,40.1°F,39.9°F,82%,30.01in,10.0mi,South,9.2mph,-,0.03in,Rain
1/29/2012 18,46.0°F,40.6°F,41.0°F,83%,30.00in,10.0mi,South,11.5mph,23.0mph,0.00in,-
1/29/2012 19,46.0°F,40.6°F,43.0°F,89%,29.99in,5.0mi,South,11.5mph,20.7mph,0.01in,Rain
1/29/2012 20,44.6°F,39.2°F,42.8°F,93%,29.98in,4.0mi,SE,10.4mph,-,0.10in,Rain
1/29/2012 20,44.1°F,38.6°F,43.0°F,96%,29.98in,4.0mi,SE,10.4mph,-,0.10in,Rain
1/29/2012 21,48.0°F,-,46.0°F,93%,29.98in,4.0mi,South,10.4mph,17.3mph,0.03in,Rain
1/29/2012 22,48.0°F,-,46.0°F,93%,29.97in,7.0mi,South,13.8mph,20.7mph,0.04in,Rain
1/29/2012 23,48.9°F,-,46.0°F,90%,29.96in,10.0mi,SSE,11.5mph,-,0.00in,-
1/29/2012 0,50.0°F,-,46.9°F,89%,29.94in,10.0mi,South,9.2mph,-,0.02in,-
1/29/2012 13,50.0°F,-,46.9°F,89%,29.90in,10.0mi,South,8.1mph,-,0.00in,-
1/29/2012 2,50.0°F,-,46.9°F,89%,29.87in,10.0mi,SSE,8.1mph,-,0.01in,Rain
1/29/2012 3,50.0°F,-,46.9°F,89%,29.85in,6.0mi,SSE,6.9mph,-,0.03in,Rain
1/29/2012 4,50.0°F,-,46.9°F,89%,29.83in,9.0mi,South,5.8mph,-,0.03in,Rain
1/29/2012 4,50.0°F,-,46.4°F,87%,29.82in,7.0mi,South,10.4mph,-,0.01in,Rain
1/29/2012 5,50.0°F,-,46.9°F,89%,29.81in,10.0mi,South,10.4mph,18.4mph,0.03in,Rain
1/29/2012 6,50.0°F,-,46.4°F,87%,29.80in,10.0mi,South,10.4mph,17.3mph,N/A,Rain
1/29/2012 7,48.9°F,-,46.0°F,90%,29.78in,10.0mi,South,11.5mph,23.0mph,0.01in,Rain
1/29/2012 8,48.0°F,-,45.0°F,89%,29.79in,10.0mi,South,11.5mph,-,0.01in,Rain
1/29/2012 8,48.2°F,-,46.4°F,93%,29.79in,10.0mi,South,5.8mph,-,0.00in,Rain
1/29/2012 9,48.0°F,-,45.0°F,89%,29.79in,10.0mi,SSE,8.1mph,-,0.02in,Rain
1/29/2012 9,48.2°F,-,46.4°F,93%,29.79in,10.0mi,South,6.9mph,-,0.00in,Rain
1/29/2012 10,48.0°F,-,45.0°F,89%,29.80in,8.0mi,Calm,Calm,-,0.04in,Rain
1/29/2012 11,46.9°F,-,46.0°F,97%,29.81in,8.0mi,Variable,3.5mph,-,0.09in,Rain
1/29/2012 12,48.0°F,-,46.0°F,93%,29.83in,10.0mi,SSW,4.6mph,-,0.01in,Rain
1/30/2012 1,46.9°F,-,46.0°F,97%,29.85in,6.0mi,Calm,Calm,-,0.09in,Rain
1/30/2012 14,46.9°F,-,45.0°F,93%,29.88in,10.0mi,Variable,5.8mph,-,0.01in,-
1/30/2012 14,46.4°F,45.2°F,44.6°F,93%,29.88in,10.0mi,SSW,3.5mph,-,N/A,-
1/30/2012 14,46.4°F,43.5°F,44.6°F,93%,29.89in,10.0mi,South,5.8mph,-,N/A,-
1/30/2012 14,46.4°F,43.5°F,44.6°F,93%,29.89in,10.0mi,South,5.8mph,-,N/A,-
1/30/2012 15,46.9°F,-,44.1°F,90%,29.91in,10.0mi,Variable,5.8mph,-,N/A,-
1/30/2012 16,46.9°F,-,43.0°F,86%,29.94in,10.0mi,South,4.6mph,-,N/A,-
1/30/2012 16,46.4°F,42.4°F,42.8°F,87%,29.94in,10.0mi,SSW,8.1mph,-,N/A,-
1/30/2012 17,46.0°F,39.9°F,42.1°F,86%,29.96in,10.0mi,South,13.8mph,21.9mph,N/A,-
1/30/2012 18,45.0°F,40.1°F,39.9°F,82%,30.00in,10.0mi,South,9.2mph,20.7mph,N/A,-
1/30/2012 19,44.6°F,40.2°F,39.2°F,81%,30.02in,10.0mi,South,8.1mph,-,N/A,-
1/30/2012 20,45.0°F,40.1°F,39.9°F,82%,30.05in,10.0mi,South,9.2mph,19.6mph,N/A,-
1/30/2012 21,45.0°F,40.1°F,39.9°F,82%,30.06in,10.0mi,South,9.2mph,-,N/A,-
1/30/2012 22,46.0°F,41.4°F,39.9°F,79%,30.08in,10.0mi,South,9.2mph,-,N/A,-
1/30/2012 23,46.9°F,-,39.9°F,77%,30.06in,10.0mi,South,10.4mph,16.1mph,N/A,-
1/30/2012 0,46.4°F,41.1°F,39.2°F,76%,30.07in,10.0mi,South,11.5mph,18.4mph,N/A,-
1/30/2012 13,48.9°F,-,39.9°F,71%,30.06in,10.0mi,South,11.5mph,17.3mph,N/A,-
1/30/2012 1,48.2°F,-,39.2°F,71%,30.06in,10.0mi,South,12.7mph,20.7mph,N/A,-
